Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
ChilledCeilingPanelSimple.cc,"Cooling Panel Water Mass Flow Rate""",,OutputProcessor::Unit::kg_s,CoolingPanel(CoolingPanelNum).WaterMassFlowRate,"""System""","""Average"""
ChilledCeilingPanelSimple.cc,"Cooling Panel Water Inlet Temperature""",,OutputProcessor::Unit::C,CoolingPanel(CoolingPanelNum).WaterInletTemp,"""System""","""Average"""
ChilledCeilingPanelSimple.cc,"Cooling Panel Water Outlet Temperature""",,OutputProcessor::Unit::C,CoolingPanel(CoolingPanelNum).WaterOutletTemp,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Electric Power""",,OutputProcessor::Unit::W,BLASTAbsorberReport(AbsorberNum).PumpingPower,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Electric Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport(AbsorberNum).PumpingEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,"Chiller Evaporator Cooling Rate""",,OutputProcessor::Unit::W,BLASTAbsorberReport(AbsorberNum).QEvap,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Evaporator Cooling Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport(AbsorberNum).EvapEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,"Chiller Evaporator Inlet Temperature""",,OutputProcessor::Unit::C,BLASTAbsorberReport(AbsorberNum).EvapInletTemp,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Evaporator Outlet Temperature""",,OutputProcessor::Unit::C,BLASTAbsorberReport(AbsorberNum).EvapOutletTemp,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Evaporator Mass Flow Rate""",,OutputProcessor::Unit::kg_s,BLASTAbsorberReport(AbsorberNum).Evapmdot,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Condenser Heat Transfer Rate""",,OutputProcessor::Unit::W,BLASTAbsorberReport(AbsorberNum).QCond,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Condenser Heat Transfer Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport(AbsorberNum).CondEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,"Chiller Condenser Inlet Temperature""",,OutputProcessor::Unit::C,BLASTAbsorberReport(AbsorberNum).CondInletTemp,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Condenser Outlet Temperature""",,OutputProcessor::Unit::C,BLASTAbsorberReport(AbsorberNum).CondOutletTemp,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Condenser Mass Flow Rate""",,OutputProcessor::Unit::kg_s,BLASTAbsorberReport(AbsorberNum).Condmdot,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Hot Water Consumption Rate""",,OutputProcessor::Unit::W,BLASTAbsorberReport(AbsorberNum).QGenerator,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Source Hot Water Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport(AbsorberNum).GeneratorEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,"Chiller Source Steam Rate""",,OutputProcessor::Unit::W,BLASTAbsorberReport(AbsorberNum).QGenerator,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Source Steam Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport(AbsorberNum).GeneratorEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,"Chiller Source Steam Rate""",,OutputProcessor::Unit::W,BLASTAbsorberReport(AbsorberNum).QGenerator,"""System""","""Average"""
ChillerAbsorption.cc,"Chiller Source Steam Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport(AbsorberNum).GeneratorEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,"Chiller COP""",,OutputProcessor::Unit::W_W,BLASTAbsorberReport(AbsorberNum).ActualCOP,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Part Load Ratio""",,OutputProcessor::Unit::None,ElectricEIRChillerReport(EIRChillerNum).ChillerPartLoadRatio,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Cycling Ratio""",,OutputProcessor::Unit::None,ElectricEIRChillerReport(EIRChillerNum).ChillerCyclingRatio,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Electric Power""",,OutputProcessor::Unit::W,ElectricEIRChillerReport(EIRChillerNum).Power,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Electric Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport(EIRChillerNum).Energy,"""System""","""Sum"""
ChillerElectricEIR.cc,"Chiller Evaporator Cooling Rate""",,OutputProcessor::Unit::W,ElectricEIRChillerReport(EIRChillerNum).QEvap,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Evaporator Cooling Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport(EIRChillerNum).EvapEnergy,"""System""","""Sum"""
ChillerElectricEIR.cc,"Chiller False Load Heat Transfer Rate""",,OutputProcessor::Unit::W,ElectricEIRChillerReport(EIRChillerNum).ChillerFalseLoadRate,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller False Load Heat Transfer Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport(EIRChillerNum).ChillerFalseLoad,"""System""","""Sum"""
ChillerElectricEIR.cc,"Chiller Evaporator Inlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport(EIRChillerNum).EvapInletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Evaporator Outlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport(EIRChillerNum).EvapOutletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Evaporator Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ElectricEIRChillerReport(EIRChillerNum).Evapmdot,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Condenser Heat Transfer Rate""",,OutputProcessor::Unit::W,ElectricEIRChillerReport(EIRChillerNum).QCond,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Condenser Heat Transfer Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport(EIRChillerNum).CondEnergy,"""System""","""Sum"""
ChillerElectricEIR.cc,"Chiller COP""",,OutputProcessor::Unit::W_W,ElectricEIRChillerReport(EIRChillerNum).ActualCOP,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Capacity Temperature Modifier Multiplier""",,OutputProcessor::Unit::None,ElectricEIRChillerReport(EIRChillerNum).ChillerCapFT,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller EIR Temperature Modifier Multiplier""",,OutputProcessor::Unit::None,ElectricEIRChillerReport(EIRChillerNum).ChillerEIRFT,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller EIR Part Load Modifier Multiplier""",,OutputProcessor::Unit::None,ElectricEIRChillerReport(EIRChillerNum).ChillerEIRFPLR,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Condenser Inlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport(EIRChillerNum).CondInletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Condenser Outlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport(EIRChillerNum).CondOutletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Condenser Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ElectricEIRChillerReport(EIRChillerNum).Condmdot,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Total Recovered Heat Rate""",,OutputProcessor::Unit::W,ElectricEIRChillerReport(EIRChillerNum).QHeatRecovery,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Total Recovered Heat Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport(EIRChillerNum).EnergyHeatRecovery,"""System""","""Sum"""
ChillerElectricEIR.cc,"Chiller Heat Recovery Inlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport(EIRChillerNum).HeatRecInletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Heat Recovery Outlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport(EIRChillerNum).HeatRecOutletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Heat Recovery Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ElectricEIRChillerReport(EIRChillerNum).HeatRecMassFlow,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Effective Heat Rejection Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport(EIRChillerNum).ChillerCondAvgTemp,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Condenser Inlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport(EIRChillerNum).CondInletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Condenser Fan Electric Power""",,OutputProcessor::Unit::W,ElectricEIRChillerReport(EIRChillerNum).CondenserFanPowerUse,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Condenser Fan Electric Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport(EIRChillerNum).CondenserFanEnergyConsumption,"""System""","""Sum"""
ChillerElectricEIR.cc,"Chiller Evaporative Condenser Water Volume""",,OutputProcessor::Unit::m3,ElectricEIRChillerReport(EIRChillerNum).EvapWaterConsump,"""System""","""Sum"""
ChillerElectricEIR.cc,"Chiller Evaporative Condenser Mains Supply Water Volume""",,OutputProcessor::Unit::m3,ElectricEIRChillerReport(EIRChillerNum).EvapWaterConsump,"""System""","""Sum"""
ChillerElectricEIR.cc,"Chiller Basin Heater Electric Power""",,OutputProcessor::Unit::W,ElectricEIRChillerReport(EIRChillerNum).BasinHeaterPower,"""System""","""Average"""
ChillerElectricEIR.cc,"Chiller Basin Heater Electric Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport(EIRChillerNum).BasinHeaterConsumption,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,"Chiller Heater Evaporator Cooling Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).CoolingLoad,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Evaporator Cooling Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport(AbsorberNum).CoolingEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,"Chiller Heater Heating Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).HeatingLoad,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Heating Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport(AbsorberNum).HeatingEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,"Chiller Heater Condenser Heat Transfer Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).TowerLoad,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Condenser Heat Transfer Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport(AbsorberNum).TowerEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,"Chiller Heater Cooling Source Heat COP""",,OutputProcessor::Unit::W_W,ExhaustAbsorberReport(AbsorberNum).ThermalEnergyCOP,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Electric Power""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).ElectricPower,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Electric Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport(AbsorberNum).ElectricEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,"Chiller Heater Cooling Electric Power""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).CoolElectricPower,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Cooling Electric Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport(AbsorberNum).CoolElectricEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,"Chiller Heater Heating Electric Power""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).HeatElectricPower,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Heating Electric Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport(AbsorberNum).HeatElectricEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,"Chiller Heater Evaporator Inlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport(AbsorberNum).ChillReturnTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Evaporator Outlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport(AbsorberNum).ChillSupplyTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Evaporator Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ExhaustAbsorberReport(AbsorberNum).ChillWaterFlowRate,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Condenser Inlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport(AbsorberNum).CondReturnTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Condenser Outlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport(AbsorberNum).CondSupplyTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Condenser Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ExhaustAbsorberReport(AbsorberNum).CondWaterFlowRate,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Condenser Inlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport(AbsorberNum).CondReturnTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Heating Inlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport(AbsorberNum).HotWaterReturnTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Heating Outlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport(AbsorberNum).HotWaterSupplyTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Heating Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ExhaustAbsorberReport(AbsorberNum).HotWaterFlowRate,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Cooling Part Load Ratio""",,OutputProcessor::Unit::None,ExhaustAbsorberReport(AbsorberNum).CoolPartLoadRatio,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Maximum Cooling Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).CoolingCapacity,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Heating Part Load Ratio""",,OutputProcessor::Unit::None,ExhaustAbsorberReport(AbsorberNum).HeatPartLoadRatio,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Maximum Heating Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).HeatingCapacity,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Runtime Fraction""",,OutputProcessor::Unit::None,ExhaustAbsorberReport(AbsorberNum).FractionOfPeriodRunning,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Source Exhaust Inlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport(AbsorberNum).ExhaustInTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Source Exhaust Inlet Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ExhaustAbsorberReport(AbsorberNum).ExhaustInFlow,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Heating Heat Recovery Potential Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).ExhHeatRecPotentialHeat,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Cooling Heat Recovery Potential Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).ExhHeatRecPotentialCool,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Cooling Source Heat Transfer Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).CoolThermalEnergyUseRate,"""System""","""Average"""
ChillerExhaustAbsorption.cc,"Chiller Heater Heating Source Heat Transfer Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport(AbsorberNum).HeatThermalEnergyUseRate,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Evaporator Cooling Rate""",,OutputProcessor::Unit::W,GasAbsorberReport(AbsorberNum).CoolingLoad,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Evaporator Cooling Energy""",,OutputProcessor::Unit::J,GasAbsorberReport(AbsorberNum).CoolingEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,"Chiller Heater Heating Rate""",,OutputProcessor::Unit::W,GasAbsorberReport(AbsorberNum).HeatingLoad,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Heating Energy""",,OutputProcessor::Unit::J,GasAbsorberReport(AbsorberNum).HeatingEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,"Chiller Heater Condenser Heat Transfer Rate""",,OutputProcessor::Unit::W,GasAbsorberReport(AbsorberNum).TowerLoad,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Condenser Heat Transfer Energy""",,OutputProcessor::Unit::J,GasAbsorberReport(AbsorberNum).TowerEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,"Chiller Heater "" + GasAbsorber(AbsorberNum).FuelType + "" Rate""",,OutputProcessor::Unit::W,GasAbsorberReport(AbsorberNum).FuelUseRate,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater "" + GasAbsorber(AbsorberNum).FuelType + "" Energy""",,OutputProcessor::Unit::J,GasAbsorberReport(AbsorberNum).FuelEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,"Chiller Heater Cooling "" + GasAbsorber(AbsorberNum).FuelType + "" Rate""",,OutputProcessor::Unit::W,GasAbsorberReport(AbsorberNum).CoolFuelUseRate,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Cooling "" + GasAbsorber(AbsorberNum).FuelType + "" Energy""",,OutputProcessor::Unit::J,GasAbsorberReport(AbsorberNum).CoolFuelEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,"""Chiller Heater Cooling COP""",,OutputProcessor::Unit::W_W,GasAbsorberReport(AbsorberNum).FuelCOP,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Heating "" + GasAbsorber(AbsorberNum).FuelType + "" Rate""",,OutputProcessor::Unit::W,GasAbsorberReport(AbsorberNum).HeatFuelUseRate,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Heating "" + GasAbsorber(AbsorberNum).FuelType + "" Energy""",,OutputProcessor::Unit::J,GasAbsorberReport(AbsorberNum).HeatFuelEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,"Chiller Heater Electric Power""",,OutputProcessor::Unit::W,GasAbsorberReport(AbsorberNum).ElectricPower,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Electric Energy""",,OutputProcessor::Unit::J,GasAbsorberReport(AbsorberNum).ElectricEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,"Chiller Heater Cooling Electric Power""",,OutputProcessor::Unit::W,GasAbsorberReport(AbsorberNum).CoolElectricPower,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Cooling Electric Energy""",,OutputProcessor::Unit::J,GasAbsorberReport(AbsorberNum).CoolElectricEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,"Chiller Heater Heating Electric Power""",,OutputProcessor::Unit::W,GasAbsorberReport(AbsorberNum).HeatElectricPower,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Heating Electric Energy""",,OutputProcessor::Unit::J,GasAbsorberReport(AbsorberNum).HeatElectricEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,"Chiller Heater Evaporator Inlet Temperature""",,OutputProcessor::Unit::C,GasAbsorberReport(AbsorberNum).ChillReturnTemp,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Evaporator Outlet Temperature""",,OutputProcessor::Unit::C,GasAbsorberReport(AbsorberNum).ChillSupplyTemp,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Evaporator Mass Flow Rate""",,OutputProcessor::Unit::kg_s,GasAbsorberReport(AbsorberNum).ChillWaterFlowRate,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Condenser Inlet Temperature""",,OutputProcessor::Unit::C,GasAbsorberReport(AbsorberNum).CondReturnTemp,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Condenser Outlet Temperature""",,OutputProcessor::Unit::C,GasAbsorberReport(AbsorberNum).CondSupplyTemp,"""System""","""Average"""
ChillerGasAbsorption.cc,"Chiller Heater Condenser Mass Flow Rate""",,OutputProcessor::Unit::kg_s,GasAbsorberReport(AbsorberNum).CondWaterFlowRate,"""System""","""Average"""
